timestamp;router_ping;reference_ping
1657206166,233558;7,984;34,316
1657206166,289115;16,731;42,584
1657206166,365689;3,083;34,016
1657206166,426388;3,033;34,553
1657206166,478432;2,905;39,961
1657206166,537451;12,201;35,118
1657206166,603534;8,856;41,8
1657206166,670578;3,084;34,359
1657206166,720432;8,302;34,321
1657206166,780448;2,855;37,631
1657206166,83521;7,253;36,879
1657206166,894346;12,329;39,789
1657206166,963416;2,865;41,181
1657206167,025237;3,712;36,212
1657206167,080269;23,613;34,482
1657206167,158895;5,253;59,6
1657206167,244978;3,336;35,801
1657206167,304817;6,514;40,41
1657206167,36288;7,702;35,446
1657206167,417469;3,249;35,229
1657206167,481951;25,559;34,942
1657206167,556323;7,282;38,931
1657206167,620152;3,292;35,047
1657206167,675146;3,542;34,959
1657206167,7285929;3,652;40,289
1657206167,7849312;20,515;35,723
1657206167,858903;3,627;36,99
1657206167,910879;2,793;42,268
1657206167,96908;3,204;37,574
1657206168,022114;3,339;35,268
1657206168,081216;26,832;35,314
1657206168,166798;2,991;39,927
1657206168,226382;3,242;35,71
1657206168,2849169;13,478;36,063
1657206168,3525498;3,47;35,445
1657206168,408767;5,374;35,21
1657206168,462121;3,439;35,217
1657206168,512309;4,471;34,929
1657206168,563841;3,244;34,867
1657206168,614791;4,827;34,867
1657206168,666775;3,68;62,515
1657206168,7460248;9,656;39,979
1657206168,808436;4,725;39,197
1657206168,866996;3,514;35,044
1657206168,920299;6,167;35,079
1657206168,972847;4,792;35,336
1657206169,023297;4,573;37,413
1657206169,075973;42,616;44,246
1657206169,174345;3,42;35,147
1657206169,22528;3,73;34,887
1657206169,274953;3,721;35,479
1657206169,330496;4,37;35,194
1657206169,3840861;23,62;40,016
1657206169,463666;3,583;47,69
1657206169,531143;3,422;39,454
1657206169,587011;3,554;43,229
1657206169,6483042;3,431;37,042
1657206169,702751;6,917;90,476
1657206169,816214;59,378;34,403
1657206169,9247181;7,924;62,782
1657206170,047004;9,726;35,599
1657206170,1051378;3,605;35,397
1657206170,159287;3,348;35,523
1657206170,212165;3,639;34,867
1657206170,2642071;3,409;62,489
1657206170,3494122;6,433;35,027
1657206170,4143958;3,398;41,897
1657206170,481549;3,737;35,124
1657206170,5413492;5,767;35,148
1657206170,606359;3,415;35,166
1657206170,6659389;3,473;33,945
1657206170,723205;5,244;42,481
1657206170,789173;3,517;35,268
1657206170,8478599;3,87;37,584
1657206170,9102159;4,408;35,204
1657206170,968713;4,717;35,245
1657206171,029521;3,561;35,704
1657206171,087612;3,913;35,522
1657206171,145888;5,031;35,232
1657206171,198626;11,093;35,088
1657206171,258144;3,465;35,362
1657206171,314267;4,236;34,916
1657206171,371369;3,485;34,871
1657206171,4282591;3,401;35,084
1657206171,486531;19,13;35,5
1657206182,594752;3,439;34,872
1657206182,6638389;6,362;60,425
1657206182,746758;4,187;35,687
1657206182,807039;3,892;39,846
1657206182,87116;4,086;35,372
1657206182,9320462;3,683;45,594
1657206183,000891;2,964;35,062
1657206183,059229;3,455;37,564
1657206183,1195872;3,001;47,434
1657206183,190352;3,639;36,533
1657206183,2516549;3,43;35,288
1657206183,317693;3,762;35,377
1657206183,37628;3,672;35,54
1657206183,434088;9,286;34,949
1657206183,499629;3,502;36,264
1657206183,559082;5,128;63,648
1657206183,647632;3,485;36,098
1657206183,707521;5,186;35,692
1657206183,7684531;3,738;35,473
1657206183,8268318;3,63;37,311
1657206183,8858502;19,158;42,875
1657206183,9676821;3,657;35,198
1657206184,026678;3,36;35,022
1657206184,08267;3,505;35,949
1657206184,14204;3,428;36,444
1657206184,202008;5,907;35,163
1657206184,262793;3,512;34,804
1657206184,320543;3,659;35,505
1657206184,3798342;5,026;35,075
1657206184,4390159;3,797;35,546
1657206184,497182;8,068;35,128
1657206184,5610921;8,792;35,051
1657206184,625219;3,075;36,387
1657206184,6843772;3,427;34,962
1657206184,741268;3,581;46,295
1657206184,810372;3,454;41,127
1657206184,874403;10,154;39,582
1657206184,944206;4,22;35,229
1657206185,003992;4,395;35,161
1657206185,064042;4,311;60,883
1657206185,150162;3,481;34,551
1657206185,201625;4,308;34,962
1657206185,253505;5,581;35,329
1657206185,3099551;3,821;34,983
1657206185,369658;28,6;35,239
1657206185,45799;3,309;35,081
1657206185,513847;3,428;34,986
1657206185,5746748;3,191;36,867
1657206185,636363;3,298;34,645
1657206185,6893141;16,791;38,502
1657206185,764686;3,483;33,957
1657206185,821419;3,939;35,111
1657206185,8736808;3,604;35,922
1657206185,9334478;5,064;37,576
1657206185,993003;22,853;34,398
1657206186,060919;4,325;40,491
1657206186,119782;3,3;96,998
1657206186,234101;35,842;68,731
1657206186,356294;34,737;36,96
1657206186,445472;30,821;103,022
1657206186,596323;43,106;131,969
1657206186,793946;21,034;60,795
1657206186,893599;60,396;35,084
1657206187,012945;3,6;42,558
1657206187,076237;3,961;41,857
1657206187,139626;3,284;35,854
1657206187,194389;7,21;34,682
1657206187,259725;3,885;35,238
1657206187,319145;3,54;35,553
1657206187,378638;5,02;34,426
1657206187,4376929;3,64;36,777
1657206187,497668;12,427;35,492
1657206187,564619;3,648;35,301
1657206187,623004;6,602;35,928
1657206187,685405;3,38;34,942
1657206187,741798;8,579;38,123
1657206187,81235;10,721;38,318
1657206187,8766358;4,189;34,973
1657206187,930279;3,248;34,911
1657206187,9838421;3,819;35,023
1657206188,040396;3,682;35,354
1657206188,100437;3,445;41,976
1657206188,167337;10,326;50,733
1657206188,2469451;21,183;154,102
1657206188,445724;3,601;36,01
1657206188,502432;3,454;37,852
1657206188,5605278;11,779;35,233
1657206188,6299698;3,423;35,008
1657206188,6886568;16,776;35,56
1657206188,761801;7,293;59,283
1657206188,8503208;3,915;39,256
1657206188,913707;4,64;35,406
1657206188,973671;3,722;37,78
1657206189,034799;4,164;35,507
1657206189,093737;15,987;36,186
1657206189,167474;4,569;35,827
1657206189,227713;4,749;36,783
1657206189,2899818;4,67;34,732
1657206189,349678;3,993;35,405
1657206189,408361;4,208;35,356
1657206189,4668522;4,31;36,998
1657206189,529355;3,413;35,497
1657206189,588352;4,221;37,009
1657206189,6494238;2,695;35,349
1657206189,707244;5,833;35,693
1657206189,770371;3,42;42,987
1657206189,836731;3,492;36,667
1657206189,896781;6,17;35,651
1657206189,959711;3,94;63,003
1657206190,049025;14,964;35,803
1657206190,116813;6,301;36,273
1657206190,17342;3,82;48,729
1657206190,240747;4,028;35,038
1657206190,299746;9,374;34,991
1657206190,360233;4,398;35,662
1657206190,430946;3,103;34,651
1657206190,484722;2,958;34,287
1657206190,532584;3,938;35,246
1657206190,584009;29,75;34,936
1657206190,662611;10,198;35,509
1657206190,7294478;11,23;38,211
1657206190,80026;5,514;35,377
1657206190,859054;2,991;34,927
1657206190,916828;4,331;40,577
1657206190,9878242;4,352;35,183
1657206191,048922;2,907;35,007
1657206191,101343;3,037;37,08
1657206191,1772869;32,305;34,898
1657206191,258841;3,641;35,101
1657206191,321185;10,795;35,048
1657206191,402207;2,976;37,657
1657206191,464159;3,166;34,861
1657206191,5154848;3,066;33,608
1657206191,5678751;5,779;41,099
1657206191,634531;11,763;34,96
1657206191,6966112;2,288;36,584
1657206191,749702;3,094;36,272
1657206191,8022468;8,09;35,249
1657206191,860728;5,542;35,488
1657206191,917783;3,682;43,231
1657206191,9876611;3,739;35,092
1657206192,048104;4,115;35,861
1657206192,1107142;3,537;36,36
1657206192,173547;3,351;35,533
1657206192,231848;3,8;35,635
1657206192,2933068;3,623;34,954
1657206192,35274;3,472;40,146
1657206192,4159172;3,739;35,105
1657206192,473152;4,636;35,665
1657206192,535052;3,237;35,651
1657206192,586616;3,536;34,905
1657206192,6384451;3,456;35,059
1657206192,69435;15,849;35,193
