timestamp;router_ping;reference_ping
1657208977,890649;3,138;36,734
1657208977,938494;3,147;39,098
1657208977,98776;3,203;34,541
1657208978,030773;3,38;34,986
1657208978,074635;2,391;34,722
1657208978,118795;3,537;35,288
1657208978,1668632;3,648;35,384
1657208978,218575;4,242;34,547
1657208978,2756941;3,335;35,009
1657208978,330942;3,367;34,787
1657208978,38725;2,958;35,12
1657208978,444106;3,305;35,106
1657208978,499059;3,516;34,822
1657208978,547488;2,687;34,242
1657208978,5901818;3,067;34,903
1657208978,634923;3,194;34,722
1657208978,6786618;2,741;34,686
1657208978,7223198;2,927;34,63
1657208978,767565;3,428;34,628
1657208978,8165472;2,894;35,196
1657208978,869762;3,277;34,819
1657208978,924651;3,401;35,116
1657208978,9821749;3,332;34,878
1657208979,037141;3,593;35,21
1657208979,092708;2,87;35,195
1657208979,147486;3,242;35,137
1657208979,1939032;3,494;34,981
1657208979,239391;3,349;35,019
1657208979,283131;3,164;34,969
1657208979,326736;3,147;35,81
1657208979,3725991;2,649;34,504
1657208979,418856;3,282;35,246
1657208979,470176;3,761;35,518
1657208979,526318;3,296;35,042
1657208979,581697;3,713;35,318
1657208979,6378;3,344;35,223
1657208979,694914;3,399;35,074
1657208979,7513359;3,181;34,517
1657208979,798995;3,351;34,893
1657208979,843149;3,122;34,624
1657208979,887818;3,621;34,386
1657208979,931254;3,18;34,88
1657208979,975195;2,696;34,13
1657208980,01919;3,185;35,046
1657208980,066838;3,395;35,041
1657208980,117493;3,714;35,037
1657208980,172277;4,227;35,242
1657208980,229525;3,741;35,442
1657208980,288318;3,069;34,487
1657208980,3446999;3,325;35,012
1657208980,4013598;3,126;34,8
1657208980,4487958;3,538;35,522
1657208980,493352;4,298;34,937
1657208980,539168;3,642;37,508
1657208980,585675;3,731;42,115
1657208980,638277;3,17;35,134
1657208980,6861372;3,282;35,18
1657208980,736823;3,536;35,765
1657208980,792865;3,267;35,882
1657208980,8490298;3,564;35,208
1657208980,904738;3,381;34,927
1657208980,960124;3,341;35,386
1657208981,0166242;3,366;34,254
1657208981,0651772;4,361;35,333
1657208981,110952;3,274;34,885
1657208981,156615;3,994;34,634
1657208981,211282;3,39;35,177
1657208981,2561762;3,821;35,681
1657208981,30129;3,438;35,384
1657208981,349298;3,3;35,22
1657208981,403643;3,318;35,407
1657208981,458841;3,434;34,496
1657208981,515572;4,135;34,794
1657208981,572448;3,59;36,272
1657208981,629482;3,793;35,473
1657208981,6848269;3,883;35,319
1657208981,731494;3,344;34,61
1657208981,776644;2,779;35,305
1657208981,820163;3,612;34,896
1657208981,864216;3,398;34,91
1657208981,9094431;3,975;34,75
1657208981,957036;4,602;34,66
1657208982,0090492;3,227;36,342
1657208982,0638132;3,764;34,874
1657208982,1210518;3,478;34,934
1657208982,177003;4,232;35,239
1657208982,2371972;3,396;35,47
1657208982,294912;3,224;35,696
1657208982,346362;3,476;35,036
1657208982,391422;3,193;34,968
1657208982,4377868;3,509;35,653
1657208982,482802;2,797;34,931
1657208982,526745;3,157;34,79
1657208982,572719;3,236;34,953
1657208982,621942;3,295;35,163
1657208982,6760378;3,262;35,64
1657208982,731897;3,634;35,219
1657208982,789692;3,361;35,363
1657208982,845698;3,713;35,737
1657208982,902302;3,495;34,851
1657208982,9570932;3,143;37,053
1657208983,0044281;2,722;43,074
1657208983,056928;3,407;38,14
1657208983,10414;3,314;35,098
1657208983,149056;3,164;35,259
1657208983,1954648;3,178;35,248
1657208983,243933;3,331;35,036
1657208983,298233;2,848;35,066
1657208983,353576;3,199;35,269
1657208983,4109828;3,504;35,058
1657208983,467048;2,978;35,129
1657208983,524191;3,321;35,131
1657208983,5790248;2,753;34,278
1657208983,623633;3,108;34,876
1657208983,668971;2,795;34,939
1657208983,713723;3,196;35,479
1657208983,757837;4,141;35,509
1657208983,8040152;3,551;35,839
1657208983,8522491;3,573;36,009
1657208983,904564;3,491;35,437
1657208983,957233;3,399;35,405
1657208984,014813;3,389;35,355
1657208984,072587;3,563;35,437
1657208984,130652;3,334;35,391
1657208984,187829;3,719;34,533
1657208984,239734;3,185;34,881
1657208984,284719;3,111;35,07
1657208984,3297431;3,206;35,059
1657208984,373555;3,138;35,297
1657208984,41779;3,565;35,344
1657208984,4645991;3,376;34,646
1657208984,513391;3,301;35,071
1657208984,5651;3,393;35,259
1657208984,62109;3,306;34,798
1657208984,676579;2,898;35,08
1657208984,731589;3,327;35,375
1657208984,78772;2,903;34,843
1657208984,842247;3,134;35,274
1657208984,88881;4,118;35,371
1657208984,934815;3,252;34,808
1657208984,978135;3,43;35,198
1657208985,022253;3,292;35,278
1657208985,067837;3,43;34,779
1657208985,114913;3,235;34,978
1657208985,165586;7,54;35,991
1657208985,226924;4,251;34,762
1657208985,286207;3,344;35,364
1657208985,345129;3,383;35,176
1657208985,4018428;3,347;34,944
1657208985,456836;3,397;35,432
1657208985,506711;3,46;35,098
1657208985,551203;3,559;34,937
1657208985,596381;3,543;40,456
1657208985,645778;3,151;41,332
1657208985,696139;3,436;35,069
1657208985,742482;3,991;35,302
1657208985,792492;3,742;35,52
1657208985,8452108;3,69;35,427
1657208985,901314;4,214;35,15
1657208985,958816;3,782;35,22
1657208986,016486;3,59;35,468
1657208986,0740411;3,52;35,055
1657208986,129205;3,224;34,753
1657208986,174825;3,194;35,144
1657208986,221577;3,987;34,749
1657208986,2667048;3,144;34,609
1657208986,310247;3,16;33,762
1657208986,354254;3,222;34,995
1657208986,4016519;3,175;35,209
1657208986,451458;3,312;35,314
1657208986,505152;3,188;35,875
1657208986,562931;4,786;35,075
1657208986,621702;3,352;35,899
1657208986,6800818;3,241;35,369
1657208986,736227;3,186;35,334
1657208986,784679;3,696;34,991
1657208986,829086;3,12;34,775
1657208986,874569;3,064;35,269
1657208986,918199;3,536;35,379
1657208986,963407;3,36;35,107
1657208987,009994;3,191;34,884
1657208987,0592399;3,322;35,57
1657208987,111236;4,187;35,197
1657208987,168619;2,952;34,729
1657208987,224897;3,428;35,124
1657208987,283524;3,302;35,172
1657208987,341245;3,343;34,957
1657208987,3948958;3,122;34,881
1657208987,440236;3,114;35,147
1657208987,484843;2,709;34,299
1657208987,528658;3,056;35,052
1657208987,572294;3,448;35,156
1657208987,617532;3,461;35,199
1657208987,678383;3,245;34,952
1657208987,7297332;3,026;35,134
1657208987,7848508;2,909;34,857
1657208987,839786;3,343;35,055
1657208987,895251;3,724;35,933
1657208987,952086;3,932;35,411
1657208988,009401;3,541;35,281
1657208988,0595021;3,589;37,008
1657208988,1058292;3,529;37,426
1657208988,1545331;3,377;34,925
1657208988,198266;4,109;34,791
1657208988,243716;2,779;35,026
1657208988,290557;3,402;34,893
1657208988,342119;3,305;34,975
1657208988,396289;2,951;34,739
1657208988,451633;3,352;34,949
1657208988,508575;3,326;34,696
1657208988,5639539;3,438;34,827
1657208988,620385;3,324;35,11
1657208988,674612;2,913;34,477
1657208988,719043;2,754;35,284
1657208988,763714;3,236;34,856
1657208988,8073971;3,972;34,802
1657208988,851988;3,207;34,289
1657208988,896748;3,091;34,791
1657208988,944312;3,497;34,916
1657208988,9953432;3,511;34,978
1657208989,051179;3,36;34,692
1657208989,10829;3,588;34,87
1657208989,165168;3,342;35,02
1657208989,2264562;3,456;34,795
1657208989,2825532;3,207;34,765
1657208989,328494;3,13;34,528
1657208989,373148;2,666;34,242
1657208989,417079;3,197;34,644
1657208989,460581;3,174;34,768
1657208989,5046568;3,157;34,768
1657208989,550273;3,151;34,695
1657208989,598853;3,282;34,722
1657208989,652205;3,592;34,831
1657208989,709601;3,519;34,243
1657208989,766606;3,536;34,578
1657208989,824234;3,31;34,907
1657208989,879489;3,372;34,93
1657208989,9340942;3,399;34,831
1657208989,979689;2,691;34,653
1657208990,023954;3,086;34,974
1657208990,0672388;3,15;34,911
1657208990,110904;3,409;35,014
1657208990,1563451;3,59;35,443
1657208990,2049332;3,673;35,054
1657208990,256366;3,901;35,051
1657208990,313867;3,947;34,584
1657208990,370708;3,61;34,894
1657208990,427731;3,325;34,877
1657208990,485238;3,269;34,893
1657208990,540428;3,071;34,36
1657208990,586553;2,687;34,952
1657208990,629623;3,161;34,497
1657208990,6742241;3,009;41,311
1657208990,7240162;3,445;38,949
1657208990,773518;3,423;34,805
1657208990,821014;2,756;34,481
1657208990,870442;2,846;34,353
1657208990,92115;4,181;35,021
1657208990,977783;3,485;34,831
1657208991,0338361;3,094;34,267
1657208991,0901482;3,757;35,071
1657208991,147158;3,242;34,37
1657208991,197248;4,856;34,677
1657208991,244695;3,238;34,586
1657208991,2902982;3,203;34,572
1657208991,3332238;3,2;34,571
1657208991,376648;3,159;34,26
1657208991,4211771;3,161;35,182
1657208991,468492;2,803;34,096
1657208991,518584;3,63;34,65
1657208991,571202;3,391;35,166
1657208991,626955;3,274;34,789
1657208991,6826408;3,319;35,018
1657208991,740192;3,31;34,632
1657208991,797185;3,575;35,11
1657208991,848614;3,189;35,154
1657208991,893784;3,395;35,458
1657208991,939472;3,533;34,615
1657208991,983207;3,155;34,375
1657208992,026742;3,856;35,02
1657208992,073427;3,149;34,445
1657208992,1215339;3,495;35,399
1657208992,173662;3,351;34,636
1657208992,228721;4,222;35,695
1657208992,286937;3,734;35,343
1657208992,344241;3,571;34,693
1657208992,399543;3,353;34,848
1657208992,459512;3,734;35,534
1657208992,5066502;3,616;35,626
1657208992,552135;3,729;35,689
1657208992,597001;3,721;35,1
1657208992,651423;3,94;35,847
1657208992,6992168;3,219;35,388
1657208992,748461;4,145;35,327
1657208992,8025448;3,354;36,126
1657208992,8606331;3,344;35,047
1657208992,9181361;3,353;35,146
1657208992,9762812;3,112;35,26
1657208993,033508;3,331;35,303
1657208993,089004;3,335;35,099
1657208993,134934;3,271;38,75
1657208993,184435;5,067;35,46
1657208993,2312121;3,214;34,934
1657208993,275077;2,71;34,381
1657208993,3191621;3,175;34,768
1657208993,365922;3,188;35,085
1657208993,416899;3,302;35,262
1657208993,470612;3,323;35,102
1657208993,527862;3,357;35,19
1657208993,5835662;3,418;34,703
1657208993,640631;3,339;35,076
1657208993,696228;3,319;35,668
1657208993,747608;3,147;34,812
1657208993,792005;3,142;34,764
1657208993,836701;3,176;37,278
1657208993,88272;3,17;34,662
1657208993,92675;2,886;36,224
1657208993,973669;3,338;36,657
1657208994,0246122;3,117;34,976
1657208994,078665;3,597;35,556
1657208994,1303308;3,579;35,903
1657208994,189735;3,366;35,055
1657208994,247978;4,2;35,367
1657208994,307603;3,928;35,067
1657208994,3637602;3,514;40,34
1657208994,414711;4,352;35,458
1657208994,46141;3,141;34,886
1657208994,504826;3,759;35,38
1657208994,549696;3,746;35,401
1657208994,596462;3,277;35,2
1657208994,6454341;4,278;34,945
1657208994,699337;3,325;35,039
1657208994,757471;2,876;34,573
1657208994,815052;3,351;35,033
1657208994,873923;3,318;35,741
1657208994,9327428;4,317;35,365
1657208994,9895391;3,411;34,85
1657208995,0361862;3,386;35,275
1657208995,0814211;3,008;38,2
1657208995,1286778;3,471;35,26
1657208995,1726809;3,801;34,911
1657208995,218272;3,94;35,219
1657208995,266368;3,217;34,804
1657208995,316502;3,313;35,316
1657208995,370969;2,931;34,829
1657208995,429038;3,333;35,076
1657208995,4892;3,428;35,055
1657208995,548644;3,363;35,038
1657208995,6060789;3,203;34,652
1657208995,65467;3,194;34,678
1657208995,698325;3,145;35,183
1657208995,7435079;4,089;38,633
1657208995,7925608;5,025;35,876
1657208995,8395982;4,127;35,055
1657208995,887672;6,055;35,738
1657208995,941897;3,844;36,334
1657208996,000593;5,298;36,034
1657208996,059654;3,53;36,356
1657208996,1176288;3,434;35,449
1657208996,173864;5,928;35,338
1657208996,227345;8,392;36,878
1657208996,286462;3,871;36,496
1657208996,3328488;3,921;35,349
1657208996,379189;2,291;35,006
1657208996,421772;3,112;34,845
1657208996,465893;3,183;35,077
1657208996,511759;3,661;35,214
1657208996,561217;3,184;35,65
1657208996,6135738;3,481;34,869
1657208996,668936;3,367;36,688
1657208996,7269871;5,017;35,403
1657208996,783493;3,286;35,313
1657208996,8392498;4,171;34,744
1657208996,8954182;3,148;35,83
1657208996,9418712;3,469;36,389
1657208996,989117;3,827;34,883
1657208997,033472;3,133;35,271
1657208997,077114;3,632;35,597
1657208997,122663;3,298;35,147
1657208997,172544;2,98;34,792
1657208997,223084;2,958;35,995
1657208997,279357;3,388;35,246
1657208997,3384352;3,34;34,576
1657208997,396466;3,403;35,6
1657208997,4554272;3,272;34,455
1657208997,5099661;3,266;34,844
1657208997,559425;3,125;34,792
1657208997,6031811;3,379;34,823
1657208997,651905;3,248;34,629
1657208997,695245;3,099;34,759
1657208997,739048;3,201;35,155
1657208997,7853298;2,848;35,228
1657208997,83372;3,18;34,642
1657208997,881984;3,144;35,126
1657208997,9297469;3,254;35,878
1657208997,986048;3,857;37,665
1657208998,045404;3,92;34,842
1657208998,104233;3,796;35,514
1657208998,162668;3,713;36,019
1657208998,210336;3,176;34,968
1657208998,2577019;2,665;34,758
1657208998,300352;3,176;34,825
1657208998,343766;3,144;35,097
1657208998,388948;2,063;34,693
1657208998,434477;2,218;34,922
1657208998,485339;2,76;34,513
1657208998,539907;3,307;36,034
1657208998,5971231;6,838;35,311
1657208998,6677608;3,267;34,125
1657208998,7267861;3,178;34,04
1657208998,785144;2,464;34,932
1657208998,830514;4,045;34,214
1657208998,874977;3,029;35,132
1657208998,920102;2,804;34,582
1657208998,963128;1,735;35,014
1657208999,0061178;5,139;34,43
1657208999,053348;3,208;33,942
1657208999,100849;3,63;35,898
1657208999,164578;3,346;35,033
1657208999,227374;2,206;34,354
1657208999,2796202;3,267;34,987
1657208999,332802;3,201;33,937
1657208999,3842618;3,232;34,975
1657208999,4407942;2,475;32,887
1657208999,483926;3,332;34,865
1657208999,528938;3,673;34,812
1657208999,5727968;3,027;35,348
1657208999,616854;3,385;34,168
1657208999,6675892;3,752;34,372
1657208999,7164428;2,446;35,136
1657208999,7754939;1,948;35,191
1657208999,829203;3,431;34,027
1657208999,887732;3,153;35,809
1657208999,9450922;3,107;33,612
1657209000,0065038;5,435;35,78
1657209000,0763829;2,372;34,441
1657209000,130355;3,407;33,724
1657209000,186817;3,271;34,43
1657209000,231634;3,531;33,965
1657209000,2760699;3,721;35,18
1657209000,323348;1,597;38,554
1657209000,375883;4,421;35,48
1657209000,434447;4,083;35,263
1657209000,496326;3,359;35,074
1657209000,553696;2,84;34,531
1657209000,608733;3,264;35,389
1657209000,6711931;3,311;35,725
1657209000,720217;3,206;35,31
1657209000,7655392;5,355;35,054
1657209000,81272;5,033;41,458
1657209000,864703;3,73;38,596
1657209000,913336;3,807;34,839
1657209000,960882;3,716;34,334
1657209001,011744;3,317;35,937
1657209001,0677319;3,656;35,026
1657209001,121929;6,343;36,12
1657209001,183368;2,221;34,926
1657209001,234067;3,722;35,722
1657209001,29348;3,39;35,043
1657209001,353218;3,4;34,94
1657209001,39808;3,119;34,845
1657209001,4431858;3,35;34,411
1657209001,486426;3,754;35,811
1657209001,531926;3,767;35,009
1657209001,578281;3,33;35,138
1657209001,6271648;3,745;35,267
1657209001,679382;3,353;35,034
1657209001,7363682;3,357;34,714
1657209001,793219;3,377;35,258
1657209001,850249;3,366;34,996
1657209001,905376;3,331;36,27
1657209001,96295;3,228;35,055
1657209002,009181;3,44;35,208
1657209002,054705;3,986;34,556
1657209002,0998;3,208;34,736
1657209002,143095;3,152;34,931
1657209002,1882539;3,377;34,906
1657209002,235466;3,266;35,381
1657209002,286939;3,51;35,624
1657209002,341012;4,68;35,184
1657209002,3992362;3,594;34,829
1657209002,457986;3,309;35,057
1657209002,514198;3,35;34,786
1657209002,568457;2,716;34,852
1657209002,632134;2,793;34,696
1657209002,676012;2,692;35,075
1657209002,720735;2,147;34,857
1657209002,763317;3,189;34,921
1657209002,807606;3,301;34,43
1657209002,853086;3,19;34,83
1657209002,9015412;3,228;36,035
1657209002,953727;3,285;35,078
1657209003,008978;3,624;46,336
1657209003,076882;3,193;34,688
1657209003,134534;13,715;36,396
1657209003,203514;3,793;37,605
1657209003,259944;3,953;40,548
1657209003,3115578;3,357;35,682
1657209003,357117;3,139;35,071
1657209003,400498;3,412;34,723
1657209003,445215;3,855;35,391
1657209003,492126;3,221;35,606
1657209003,541732;2,849;33,834
1657209003,591841;2,673;36,559
1657209003,650662;3,593;35,394
1657209003,7080598;3,36;35,155
1657209003,764108;3,322;34,871
1657209003,820291;3,299;34,634
1657209003,876183;11,841;34,523
1657209003,9302962;3,087;34,316
1657209003,974251;3,798;35,951
1657209004,0194461;3,124;35,093
1657209004,063401;3,143;35,986
1657209004,1096199;10,498;37,871
1657209004,1681972;3,351;34,211
1657209004,2191691;3,426;34,562
1657209004,2765539;2,519;35,123
1657209004,332195;2,664;37,548
1657209004,38785;4,812;36,427
1657209004,446304;7,309;35,038
1657209004,5148292;3,364;34,873
1657209004,5605912;3,128;35,227
1657209004,6057532;3,236;35,054
1657209004,651438;3,188;35,019
1657209004,69491;3,137;37,81
1657209004,742153;3,598;35,861
1657209004,7904158;3,209;35,289
1657209004,8411689;3,952;34,97
1657209004,8979478;3,347;35,852
1657209004,9543319;3,28;35,313
1657209005,0101671;3,403;35,772
1657209005,067343;4,087;35,814
1657209005,16062;3,599;35,671
1657209005,20858;3,826;35,951
1657209005,2544582;3,037;35,68
1657209005,29846;3,326;35,686
1657209005,342796;5,735;33,232
1657209005,3887548;2,852;35,175
1657209005,43581;3,386;34,7
1657209005,4874182;3,281;35,185
1657209005,5449789;2,771;35,291
1657209005,601346;3,32;34,893
1657209005,658935;2,674;34,827
1657209005,714528;3,413;35,492
1657209005,772196;3,197;35,006
1657209005,821527;3,195;35,833
1657209005,866336;3,374;41,353
1657209005,9195688;3,902;41,182
1657209005,970277;6,108;35,267
1657209006,018741;3,193;34,929
1657209006,0659258;3,08;35,043
1657209006,117553;3,419;34,038
1657209006,171275;2,773;34,978
1657209006,222255;3,191;35,089
1657209006,2702022;2,797;35,465
1657209006,322078;3,366;35,911
1657209006,379575;3,619;34,615
1657209006,435321;3,258;44,391
1657209006,490413;4,375;37,865
1657209006,5401971;3,426;35,144
1657209006,584161;3,417;35,45
1657209006,628685;4,172;35,9
1657209006,67796;3,205;35,304
1657209006,72513;3,241;33,939
1657209006,77538;3,462;34,681
1657209006,82917;6,149;43,24
1657209006,8989482;23,403;52,303
1657209007,0020401;3,501;41,227
1657209007,065066;5,343;35,405
1657209007,114603;3,177;42,077
1657209007,166295;5,746;38,493
1657209007,2154932;3,587;35,905
1657209007,2611158;3,41;36,047
1657209007,30766;3,765;35,534
1657209007,357464;3,807;35,617
1657209007,412915;3,59;48,939
1657209007,4841821;3,41;34,151
1657209007,535779;3,275;35,094
1657209007,5884202;3,481;35,351
1657209007,6390212;4,481;35,139
1657209007,698557;3,845;34,303
1657209007,74449;2,703;34,555
1657209007,788595;3,18;35,066
1657209007,8319292;3,195;35,107
1657209007,875542;3,268;34,947
1657209007,9206522;3,195;35,897
1657209007,968472;3,919;40,106
1657209008,026479;25,73;35,035
1657209008,103133;4,613;47,036
1657209008,174994;11,248;38,367
1657209008,244801;13,317;39,129
1657209008,3165262;3,964;36,993
1657209008,366078;2,711;36,213
1657209008,411072;3,366;34,939
1657209008,456432;3,172;34,917
1657209008,500028;3,142;34,741
1657209008,544087;3,191;34,775
1657209008,589823;3,198;34,862
1657209008,638577;3,307;35,016
1657209008,692509;3,21;34,605
1657209008,749144;2,903;34,727
1657209008,806079;4,028;34,943
1657209008,8619971;3,589;35,205
1657209008,9200141;3,354;34,811
1657209008,975281;2,778;34,943
1657209009,02065;3,351;34,258
1657209009,064738;2,848;35,202
1657209009,1083698;3,342;34,923
1657209009,152236;3,302;35,151
1657209009,197632;3,184;35,527
1657209009,245345;4,219;35,194
1657209009,298101;3,494;35,329
1657209009,354902;2,872;35,167
1657209009,411244;3,712;35,402
1657209009,4690402;3,764;36,776
1657209009,5282712;7,135;35,628
1657209009,589874;3,631;35,285
1657209009,637475;4,014;34,963
1657209009,682231;3,093;35,154
1657209009,7266119;3,428;35,129
1657209009,770709;3,271;34,288
1657209009,814723;3,044;35,204
1657209009,861948;2,992;34,615
1657209009,91018;3,295;34,808
1657209009,961372;2,884;34,98
1657209010,0176132;3,312;34,869
1657209010,0724921;3,403;34,997
1657209010,129726;4,417;35,404
1657209010,186862;3,519;35,597
1657209010,242954;5,306;34,526
1657209010,2901802;4,412;34,793
1657209010,336577;3,456;34,768
1657209010,380071;3,157;35,263
1657209010,423917;3,603;35,303
1657209010,469721;3,167;35,328
1657209010,5171049;3,265;34,736
1657209010,566854;2,925;34,893
1657209010,619821;2,921;34,935
1657209010,674952;3,298;35,148
1657209010,730494;3,397;35,176
1657209010,788213;3,615;35,041
1657209010,843712;3,099;34,924
1657209010,897533;3,173;35,184
1657209010,943478;5,314;35,994
1657209010,991206;3,177;36,845
1657209011,036736;3,123;37,057
1657209011,082557;3,524;35,407
1657209011,129334;3,874;35,303
1657209011,17859;3,102;35,541
1657209011,227524;3,453;36,013
1657209011,281209;6,13;35,406
1657209011,338676;3,865;35,071
1657209011,394581;3,438;35,238
1657209011,45168;3,331;34,748
1657209011,509411;3,19;34,463
1657209011,555478;3,119;34,655
1657209011,599658;3,609;35,081
1657209011,643774;3,565;35,142
1657209011,687752;3,63;35,153
1657209011,73402;3,398;34,849
1657209011,781558;3,246;34,813
1657209011,831184;3,676;35,158
1657209011,887137;3,548;35,482
1657209011,943367;3,292;35,346
1657209011,998973;3,339;35,454
1657209012,054795;2,917;34,7
1657209012,111267;3,063;35,172
1657209012,1623838;3,192;38,911
1657209012,212384;4,956;35,51
1657209012,2594619;3,386;34,737
1657209012,3032901;6,382;37,726
1657209012,3532941;4,477;35,853
1657209012,40146;3,202;34,754
1657209012,45053;3,469;35,534
1657209012,502956;3,743;34,764
1657209012,560454;3,32;34,771
1657209012,6198359;3,364;33,969
1657209012,676256;2,906;34,901
1657209012,7311392;3,342;34,876
1657209012,787359;3,19;35,601
1657209012,834123;3,268;35,15
1657209012,879272;3,679;35,938
1657209012,924216;6,17;34,233
1657209012,970191;3,277;35,213
1657209013,015622;3,909;34,358
1657209013,063234;5,43;35,145
1657209013,1173;3,353;35,596
1657209013,175201;4,145;36,096
1657209013,232708;3,732;34,07
1657209013,288246;3,372;34,598
1657209013,34545;3,35;35,078
1657209013,400418;3,484;40,954
1657209013,453831;3,167;36,426
1657209013,499715;3,743;34,985
1657209013,5435898;3,819;34,485
1657209013,58745;3,196;36,179
1657209013,6337988;4,088;35,596
1657209013,682514;8,145;39,069
1657209013,741117;3,694;35,27
1657209013,7972229;3,749;35,86
1657209013,855237;3,443;35,567
1657209013,911829;3,234;35,338
1657209013,967532;3,72;34,557
1657209014,022532;2,829;33,906
1657209014,068544;3,185;35,225
1657209014,113673;3,304;33,897
1657209014,157388;3,24;34,716
1657209014,201022;3,168;35,013
1657209014,245184;3,811;35,731
1657209014,2926579;6,957;36,359
1657209014,3465369;5,642;37,804
1657209014,40507;7,875;61,759
1657209014,494072;13,968;35,208
1657209014,563143;16,218;36,068
1657209014,6355798;3,69;35,149
1657209014,690382;3,851;36,941
1657209014,738297;3,203;34,95
1657209014,7832792;3,259;35,2
1657209014,8274019;3,757;35,768
1657209014,872751;3,13;35,703
1657209014,91922;3,493;35,621
1657209014,968831;3,854;37,884
1657209015,024982;4,269;35,4
1657209015,082981;3,308;35,197
1657209015,138531;3,394;35,224
1657209015,195348;3,355;35,252
1657209015,253361;3,531;35,877
1657209015,309549;3,903;36,476
1657209015,357692;2,887;36,838
1657209015,404263;3,535;35,033
1657209015,448277;4,121;35,337
1657209015,493542;3,57;35,454
1657209015,539527;3,477;35,12
1657209015,588667;3,335;35,346
1657209015,6402502;2,942;34,886
1657209015,6966069;3,323;47,538
1657209015,7651021;13,922;41,634
1657209015,840553;3,481;35,29
1657209015,897822;3,789;35,491
1657209015,953543;3,08;35,659
1657209016,000511;3,505;35,564
1657209016,046755;3,515;35,043
1657209016,09057;3,417;36,46
1657209016,1360488;3,19;35,928
1657209016,1823292;3,142;34,844
1657209016,228064;3,221;35,235
1657209016,277262;3,488;35,104
1657209016,331776;4,425;35,162
1657209016,388148;3,833;36,25
1657209016,446906;3,812;35,15
1657209016,504169;3,423;37,764
1657209016,563029;6,414;35,212
1657209016,616064;3,181;34,961
1657209016,66015;2,673;35,254
1657209016,7053618;3,201;35,168
1657209016,749591;3,22;34,777
1657209016,794046;3,197;34,485
1657209016,839592;3,23;34,343
1657209016,8878531;3,293;35,044
1657209016,939602;3,557;35,434
1657209016,995764;3,369;35,296
1657209017,053181;3,56;35,527
1657209017,111155;3,65;36,132
1657209017,169277;2,966;35,005
1657209017,223943;3,115;35,199
1657209017,2696052;3,325;35,65
1657209017,315445;3,937;35,84
1657209017,360759;2,987;35,079
1657209017,404589;3,208;34,895
1657209017,4499671;3,675;34,364
1657209017,4976242;3,215;35,09
1657209017,548766;2,993;36,753
1657209017,6037278;3,475;35,008
1657209017,6617348;3,5;34,381
1657209017,718922;3,358;35,223
1657209017,7765539;3,339;35,825
1657209017,833266;4,516;34,742
1657209017,8808599;4,894;35,509
1657209017,9274728;3,288;35,033
1657209017,972801;4,111;34,841
1657209018,017146;3,458;35,342
1657209018,06221;3,234;34,411
1657209018,107868;3,569;35,508
1657209018,158082;3,679;35,41
1657209018,2108722;3,332;37,567
1657209018,2687519;4,418;35,602
1657209018,326006;3,698;36,734
1657209018,384979;15,632;40,284
1657209018,461102;3,422;39,248
1657209018,5151942;3,138;37,891
1657209018,562064;10,118;35,663
1657209018,614347;3,408;34,938
1657209018,6582808;2,726;34,531
1657209018,702332;3,205;35,386
1657209018,74959;5,759;35,523
1657209018,804179;4,245;35,086
1657209018,860617;3,954;35,065
1657209018,918068;3,249;35,105
1657209018,9744918;3,39;35,44
1657209019,0312479;2,893;34,842
1657209019,0873668;2,783;34,623
1657209019,1366038;3,178;34,774
1657209019,180769;3,421;35,453
1657209019,226367;3,596;37,738
1657209019,27345;3,533;34,952
1657209019,318188;3,196;34,383
1657209019,363641;3,661;34,886
1657209019,412836;3,568;35,312
1657209019,464997;4,192;35,174
1657209019,522971;4,285;36,967
1657209019,5822048;3,385;39,026
1657209019,643275;3,933;35,401
1657209019,700918;3,383;35,207
1657209019,7559838;3,203;35,484
1657209019,802881;3,497;35,322
1657209019,848503;3,43;35,315
1657209019,8939059;3,322;34,997
1657209019,93765;3,144;34,701
1657209019,9822562;2,813;34,286
1657209020,0280662;3,205;34,8
1657209020,0775192;3,242;35,414
1657209020,1293702;3,386;35,466
1657209020,220348;3,806;38,112
1657209020,281344;3,466;35,409
1657209020,3378701;3,599;35,292
1657209020,3935602;3,366;34,728
1657209020,4393542;3,106;34,857
1657209020,483955;3,577;34,495
1657209020,527479;3,085;34,775
1657209020,5709739;2,712;35,127
1657209020,6160278;3,449;34,768
1657209020,6636858;3,229;34,814
1657209020,715368;4,626;35,76
1657209020,7739892;3,344;34,027
1657209020,828597;3,341;34,866
1657209020,885277;6,411;36,19
1657209020,946202;3,387;35,062
1657209021,002552;7,177;35,397
1657209021,05388;3,558;34,83
1657209021,098111;3,055;34,453
1657209021,141506;5,282;37,554
1657209021,189595;6,122;35,404
1657209021,239994;3,204;35,404
1657209021,285881;3,464;35,43
1657209021,3335621;4,047;34,83
1657209021,387784;3,487;34,894
1657209021,4435341;3,148;34,687
1657209021,500618;3,691;34,676
1657209021,5561159;4,542;34,654
1657209021,613107;2,786;34,765
1657209021,663708;3,427;34,607
1657209021,7099688;3,119;36,249
1657209021,7562182;3,212;34,084
1657209021,799;2,705;34,455
1657209021,841606;3,248;34,912
1657209021,8868449;3,159;37,253
1657209021,936385;2,882;33,637
1657209021,984867;3,259;35,07
1657209022,03858;3,355;35,323
